"Dimensions 540<b style="color:red;">pt</b>(A4)|562<b style="color:red;">pt</b>(US Letter) x 1-200<b style="color:red;">pt</b> @ 300dpi : non-interlaced <b>and</b> non-transparent .png","Dimensions 540<b style="color:red;">pt</b>(A4)|562<b style="color:red;">pt</b>(US Letter) x 1-200<b style="color:red;">pt</b> @ 300dpi : non-interlaced <b>and</b> non-transparent .png"
"Dispatch Date?","Dispatch Date?"
"Don't count these custom option SKUs :","Don't count these custom option SKUs :"
"Double-line spacing?","Double-line spacing?"
"Double-up this barcode?","Double-up this barcode?"
"Drink Flag","Drink Flag"
"E: ","E: "
"Eg. nudge it up off integrated labels","Eg. nudge it up off integrated labels"
"eg. put 'wholesale', then only wholesale customers will see 'Message B'","eg. put 'wholesale', then only wholesale customers will see 'Message B'"
"eg. put your country, then only overseas orders will have country added","eg. put your country, then only overseas orders will have country added"
"Eg. shelving info","Eg. shelving info"
"Email: Body","Email: Body"
"Email: Send To","Email: Send To"
"Email: Sender","Email: Sender"
"Email: Subject","Email: Subject"
"Enable auto processing?","Enable auto processing?"
"Enter your license key here","Enter your license key here"
"Exactly position shipping detail (eg. for envelope window)","Exactly position shipping detail (eg. for envelope window)"
"Exactly position top address (eg. for envelope window)","Exactly position top address (eg. for envelope window)"
"Export","Export"
"Export: Path","Export: Path"
"Extra attribute position","Extra attribute position"
"F: ","F: "
"File Path","File Path"
"Fill Bars?","Fill Bars?"
"Fill bkg comments box ?","Fill bkg comments box ?"
"Fill columns titlebar?","Fill columns titlebar?"
"Filter again?","Filter again?"
"Filter by supplier?","Filter by supplier?"
"Filter items again?","Filter items again?"
"Filter items by status?","Filter items by status?"
"Filter items?","Filter items?"
"Filter order notes?","Filter order notes?"
"Filter out some options?","Filter out some options?"
"Filter out some?","Filter out some?"
"Filter out these attributes","Filter out these attributes"
"Filter out these custom option SKUs :","Filter out these custom option SKUs :"
"Filter shipped items?","Filter shipped items?"
"Filter text","Filter text"
"Filter text (don't show notes containg this text)","Filter text (don't show notes containg this text)"
"Filter?","Filter?"
"Filter/Split which PDFs?","Filter/Split which PDFs?"
"Filters: Order-separated PDFs, Order-combined PDFs","Filters: Order-separated PDFs, Order-combined PDFs"
"First Name","First Name"
"First order starts at","First order starts at"
"Fix Subtotals to page base","Fix Subtotals to page base"
"Flat-address font size","Flat-address font size"
"Font","Font"
"Font size","Font size"
"Font size (Product Lines)","Font size (Product Lines)"
"Font size (Return address)","Font size (Return address)"
"Font size (Shipping address)","Font size (Shipping address)"
"For all customer group types","For all customer group types"
"For any customer group containing filter word","For any customer group containing filter word"
"For configurable products, show:","For configurable products, show:"
"For custom minimum stock levels for specific SKUs, set like this:","For custom minimum stock levels for specific SKUs, set like this:"
"For full-page sharp backgrounds, upload images with dimensions  595<b style="color:red;">pt</b> x 842<b style="color:red;">pt</b> (A4), or 612<b style="color:red;">pt</b> x 792<b style="color:red;">pt</b> (Letter)","For full-page sharp backgrounds, upload images with dimensions  595<b style="color:red;">pt</b> x 842<b style="color:red;">pt</b> (A4), or 612<b style="color:red;">pt</b> x 792<b style="color:red;">pt</b> (Letter)"
"For Internal Print Flags use "0" to avoid duplicate printing","For Internal Print Flags use "0" to avoid duplicate printing"
"Force gift message font?","Force gift message font?"
"Format product options?","Format product options?"
"Format product?","Format product?"
"FTP host","FTP host"
"FTP password","FTP password"
"FTP port","FTP port"
"FTP remote path","FTP remote path"
"FTP user","FTP user"
"Full height of each label (default 168pt)","Full height of each label (default 168pt)"
"Full height of each label (default 432pt)","Full height of each label (default 432pt)"
"Full Page Width","Full Page Width"
"Full width of each label (default 190pt)","Full width of each label (default 190pt)"
"Full width of each label (default 288pt)","Full width of each label (default 288pt)"
"Gallery Images (Max 2)","Gallery Images (Max 2)"
"General : CSV","General : CSV"
"General : PDF","General : PDF"
"General Options","General Options"
"Germany CN22 Label Image","Germany CN22 Label Image"
"Gift card","Gift card"
"Gift message","Gift message"
"Gift Message : Background Color","Gift Message : Background Color"
"Gift Message : Color","Gift Message : Color"
"Gift Message : Font","Gift Message : Font"
"Gift Message : Size","Gift Message : Size"
"Gift Message : Style","Gift Message : Style"
"Gift wrap","Gift wrap"
"Goes at page base - good for integrated labels","Goes at page base - good for integrated labels"
"Goes at page base - handy for QC","Goes at page base - handy for QC"
"Goes on the right of the header logo","Goes on the right of the header logo"
"Goes on the top-left of the page","Goes on the top-left of the page"
"Good for 3-part integrated labels, eg. for peel-off address records","Good for 3-part integrated labels, eg. for peel-off address records"
"Good for a footer image","Good for a footer image"
"Good for integrated labels","Good for integrated labels"
"Good for tax numbers, return instructions","Good for tax numbers, return instructions"
"Good for things like tear-off labels, or adding to the return address abel to make it a 'Returns Label'","Good for things like tear-off labels, or adding to the return address abel to make it a 'Returns Label'"
"Grand Total (from Magento)?","Grand Total (from Magento)?"
"Grey out products from other suppliers","Grey out products from other suppliers"
"Group by Category?","Group by Category?"
"Group With Other Prints","Group With Other Prints"
"Header logo","Header logo"
"Hide if gift order?","Hide if gift order?"
"Hide prices if a gift order?","Hide prices if a gift order?"
"Hide product option labels?","Hide product option labels?"
"Hide products from other suppliers","Hide products from other suppliers"
"Hide Shipping Method for Store-Pickup orders?","Hide Shipping Method for Store-Pickup orders?"
"Hide supplier attribute column?","Hide supplier attribute column?"
"Hide these groups :","Hide these groups :"
"Hide this 'country name'","Hide this 'country name'"
"Hide this 'country name' :","Hide this 'country name' :"
"Hide this' country name' :","Hide this' country name' :"
"Hide Virtual and Downloadable products from PDFs?","Hide Virtual and Downloadable products from PDFs?"
"Hide zero discount value?","Hide zero discount value?"
"Hide zero shipping value?","Hide zero shipping value?"
"Hide zero tax value?","Hide zero tax value?"
"High-res","High-res"
"high-res/low-res?","high-res/low-res?"
"High/Low Resolution?","High/Low Resolution?"
"Hold?","Hold?"
"Holland CN22 Label Image","Holland CN22 Label Image"
"Horizontal bars : Background Color","Horizontal bars : Background Color"
"Ie. if you want them listed together and not in separate columns","Ie. if you want them listed together and not in separate columns"
"If 'Yes' this won't include items which have been marked as shipped.","If 'Yes' this won't include items which have been marked as shipped."
"If child image missing, show parent?","If child image missing, show parent?"
"If set to Yes, after an order has been printed, you can only re-print it from inside the Order Detail page.<br />The aim is to avoid shipping the same order multiple times by mistake.","If set to Yes, after an order has been printed, you can only re-print it from inside the Order Detail page.<br />The aim is to avoid shipping the same order multiple times by mistake."
"If supplier 'logged in', do what with other suppliers products?","If supplier 'logged in', do what with other suppliers products?"
"If you get long addresses that spill over the edge of your label, set this number to force a linebreak","If you get long addresses that spill over the edge of your label, set this number to force a linebreak"
"If you ship a lot of single items, this can help alert your shipping staff that","If you ship a lot of single items, this can help alert your shipping staff that"
"If you ship a lot of single items, this can help alert your shipping staff that there's more than one!","If you ship a lot of single items, this can help alert your shipping staff that there's more than one!"
"If you're using shipEasy, and have setup any of the 3 custom flag columns, you can show the value.","If you're using shipEasy, and have setup any of the 3 custom flag columns, you can show the value."
"Image behind return address?","Image behind return address?"
"Image behind ship address?","Image behind ship address?"
"Image border color","Image border color"
"Image file","Image file"
"Image nudge","Image nudge"
"Image position nudge","Image position nudge"
"Images column title","Images column title"
"Import","Import"
"In positionable box (handy for tear-off labels)","In positionable box (handy for tear-off labels)"
"Incl.","Incl."
"Include customer phone in addresses?","Include customer phone in addresses?"
"Include discount?","Include discount?"
"Include discounts in product line price","Include discounts in product line price"
"Include Order ID in filename for single page print?","Include Order ID in filename for single page print?"
"Include Order ID in filename for single page prints?","Include Order ID in filename for single page prints?"
"Include order notes?","Include order notes?"
"Include shipping country in addresses?","Include shipping country in addresses?"
"Include tax in 'Shipping'?","Include tax in 'Shipping'?"
"Include Tax in Price?","Include Tax in Price?"
"Include Tax in Shipping Price?","Include Tax in Shipping Price?"
"Include tax in value?","Include tax in value?"
"Include tax?","Include tax?"
"Installation Server","Installation Server"
"Invert some of the title colors...","Invert some of the title colors..."
"Invoice Address","Invoice Address"
"Invoice Date","Invoice Date"
"Invoice ID?","Invoice ID?"
"Invoice Number","Invoice Number"
"Invoice Options","Invoice Options"
"Invoiced Date","Invoiced Date"
"Is this included in the Subtotal?","Is this included in the Subtotal?"
"Italic","Italic"
"Item Count","Item Count"
"Items column title","Items column title"
"Items count?","Items count?"
"Label","Label"
"Label height","Label height"
"Label margins","Label margins"
"Label Nudge","Label Nudge"
"Label padding","Label padding"
"Label width","Label width"
"Layout template","Layout template"
"License","Licence"
"License Key","Licence Key"
"Line above fixed footer image?","Line above fixed footer image?"
"Line widths","Line widths"
"Lock image to page base?","Lock image to page base?"
"Logo position","Logo position"
"Low-res","Low-res"
"Magento Order ID","Magento Order ID"
"Main Image","Main Image"
"Makes gift orders a bit happier-looking by adding a special image on the message box.","Makes gift orders a bit happier-looking by adding a special image on the message box."
"Manual description 1","Manual description 1"
"Margin (from right)","Margin (from right)"
"Margin (from right) for flat-address","Margin (from right) for flat-address"
"Marketplace Order ID","Marketplace Order ID"
"Match shipping description :","Match shipping description :"
"Match text:","Match text:"
"Max address width (pt)","Max address width (pt)"
"Max dimensions","Max dimensions"
"Max weight per box","Max weight per box"
"Max width","Max width"
"Messages","Messages"
"Middle of page","Middle of page"
"Min. weight to hide shipment method and put 'Pallet'","Min. weight to hide shipment method and put 'Pallet'"
"Minimum stock qty","Minimum stock qty"
"Moogento","Moogento"
"Moogento pickPack","Moogento pickPack"
"Moogento pickPack : CSV (Order-combined Products)","Moogento pickPack : CSV (Order-combined Products)"
"Moogento pickPack : CSV (Order-separated Products)","Moogento pickPack : CSV (Order-separated Products)"
"Moogento pickPack : CSV (Orders)","Moogento pickPack : CSV (Orders)"
"Moogento pickPack : CSV/XML (Cargo Manifest)","Moogento pickPack : CSV/XML (Cargo Manifest)"
"Moogento pickPack : PDF (Address Labels)","Moogento pickPack : PDF (Address Labels)"
"Moogento pickPack : PDF (CN22 Labels)","Moogento pickPack : PDF (CN22 Labels)"
"Moogento pickPack : PDF (Gift Message)","Moogento pickPack : PDF (Gift Message)"
"Moogento pickPack : PDF (Invoice and Packing Sheet)","Moogento pickPack : PDF (Invoice and Packing Sheet)"
"Moogento pickPack : PDF (Invoice)","Moogento pickPack : PDF (Invoice)"
"Moogento pickPack : PDF (Order-combined Picklist)","Moogento pickPack : PDF (Order-combined Picklist)"
"Moogento pickPack : PDF (Order-separated Picklist)","Moogento pickPack : PDF (Order-separated Picklist)"
"Moogento pickPack : PDF (Orders Summary)","Moogento pickPack : PDF (Orders Summary)"
"Moogento pickPack : PDF (Packing Sheet)","Moogento pickPack : PDF (Packing Sheet)"
"Moogento pickPack : PDF (Product-separated Picklist)","Moogento pickPack : PDF (Product-separated Picklist)"
"Moogento pickPack : PDF (Troylleybox Picklist)","Moogento pickPack : PDF (Troylleybox Picklist)"
"Moogento pickPack : PDF (Zebra Labels)","Moogento pickPack : PDF (Zebra Labels)"
"Moogento pickPack : PDF/CSV (Out-of-stock List)","Moogento pickPack : PDF/CSV (Out-of-stock List)"
"Multiplier Attribute","Multiplier Attribute"
"Multiplies product price by set multiplication factor. Eg. use to show product price limit for substitutions in pick","Multiplies product price by set multiplication factor. Eg. use to show product price limit for substitutions in pick"
"Multiplies product price by set multiplication factor.<br />Eg. use to show product price limit for substitutions in pick","Multiplies product price by set multiplication factor.<br />Eg. use to show product price limit for substitutions in pick"
"Multiply prices by attribute?","Multiply prices by attribute?"
"Name from Order","Name from Order"
"Name from Product > Default Store","Name from Product > Default Store"
"Name from Product > Order Store *Default*","Name from Product > Order Store *Default*"
"Name from Product > Specific Store","Name from Product > Specific Store"
"New page per order?","New page per order?"
"New PDF per name?","New PDF per name?"
"No","No"
"No (default)","No (default)"
"No of Items per page","No of Items per page"
"No, include all items in order","No, include all items in order"
"No, include it in the product price","No, include it in the product price"
"No, include it in the product price (but also show a tax subtotal summary)","No, include it in the product price (but also show a tax subtotal summary)"
"No, move other items to new line (+ keep linebreaks)","No, move other items to new line (+ keep linebreaks)"
"No, without Tax","No, without Tax"
"None","None"
"Normal' Dimensions:  269<b style="color:red;">pt</b> x 41<b style="color:red;">pt</b> @ 300dpi<br />","Normal' Dimensions:  269<b style="color:red;">pt</b> x 41<b style="color:red;">pt</b> @ 300dpi<br />"
"Not recommended... Use at your own risk...","Not recommended... Use at your own risk..."
"Nudge","Nudge"
"Nudge 'Packed 2 by' note","Nudge 'Packed 2 by' note"
"Nudge 'Packed by' text","Nudge 'Packed by' text"
"Nudge <b>autoCN22</b> label","Nudge <b>autoCN22</b> label"
"Nudge 2nd address","Nudge 2nd address"
"Nudge 2nd barcode","Nudge 2nd barcode"
"Nudge 2nd custom title","Nudge 2nd custom title"
"Nudge 2nd image","Nudge 2nd image"
"Nudge address","Nudge address"
"Nudge background image","Nudge background image"
"Nudge barcode","Nudge barcode"
"Nudge CN22 label","Nudge CN22 label"
"Nudge company address","Nudge company address"
"Nudge details","Nudge details"
"Nudge entire label","Nudge entire label"
"Nudge fixed image","Nudge fixed image"
"Nudge flat-address","Nudge flat-address"
"Nudge gift message","Nudge gift message"
"Nudge image","Nudge image"
"Nudge label image","Nudge label image"
"Nudge logo","Nudge logo"
"Nudge Order ID","Nudge Order ID"
"Nudge Order ID barcode","Nudge Order ID barcode"
"Nudge order notes","Nudge order notes"
"Nudge product line","Nudge product line"
"Nudge qr-code (1)","Nudge qr-code (1)"
"Nudge qr-code (2)","Nudge qr-code (2)"
"Nudge return address","Nudge return address"
"Nudge return label","Nudge return label"
"Nudge Rotated Product List","Nudge Rotated Product List"
"Nudge shelving","Nudge shelving"
"Nudge shipping address","Nudge shipping address"
"Nudge shipping address only","Nudge shipping address only"
"Nudge supplier attribute","Nudge supplier attribute"
"Nudge title","Nudge title"
"Nudge tracking barcode","Nudge tracking barcode"
"Nudge tracking number","Nudge tracking number"
"Nudge Zipcode barcode","Nudge Zipcode barcode"
"Nudge' Packed by' note","Nudge' Packed by' note"
"Number product list?","Number product list?"
"Only print once?","Only print once?"
"Only process orders matching shipEasy attribute?","Only process orders matching shipEasy attribute?"
"Operand?","Operand?"
"Order Attribute","Order Attribute"
"Order attribute code","Order attribute code"
"Order attribute code:","Order attribute code:"
"Order Attribute Value","Order Attribute Value"
"Order Comments","Order Comments"
"Order custom attribute?","Order custom attribute?"
"Order date","Order date"
"Order date X-pos.","Order date X-pos."
"Order Date?","Order Date?"
"Order ID (Footer) X-pos.","Order ID (Footer) X-pos."
"Order ID X-pos.","Order ID X-pos."
"Order ID?","Order ID?"
"Order of subtotals","Order of subtotals"
"Order Source","Order Source"
"Order Source?","Order Source?"
"Order-combined Pick List Options","Order-combined Pick List Options"
"Order-separated Pick List Options","Order-separated Pick List Options"
"Orders with In Stock Items Only","Orders with In Stock Items Only"
"Others?","Others?"
"Output as PDF or CSV?","Output as PDF or CSV?"
"Output Excel XML file (instead of CSV)","Output Excel XML file (instead of CSV)"
"Output Filenames","Output Filenames"
"Output only these suppliers (Hide/Grey-out others)","Output only these suppliers (Hide/Grey-out others)"
"Output only this supplier (Hide/Grey-out others) . . . Leave blank to auto-split all suppliers","Output only this supplier (Hide/Grey-out others) . . . Leave blank to auto-split all suppliers"
"Override 'Minimum stock qty'","Override 'Minimum stock qty'"
"Override default address formatting?","Override default address formatting?"
"Override default address layout?","Override default address layout?"
"Override filter notes messages","Override filter notes messages"
"Override stock qty output with location-specific stock?","Override stock qty output with location-specific stock?"
"Override' Minimum stock qty'","Override' Minimum stock qty'"
"Packing  Sheet Products : Separating Vertical Line Color","Packing  Sheet Products : Separating Vertical Line Color"
"Packing Sheet Options","Packing Sheet Options"
"Packing Sheet Products : Separating Line Color","Packing Sheet Products : Separating Line Color"
"Packing Sheet Products : Separating Vertical Line Color","Packing Sheet Products : Separating Vertical Line Color"
"Padding","Padding"
"Page 1 Product-lines cutoff Y-pos","Page 1 Product-lines cutoff Y-pos"
"Page 1 products cutoff position","Page 1 products cutoff position"
"Page Body : Color","Page Body : Color"
"Page Body : Font","Page Body : Font"
"Page Body : Size","Page Body : Size"
"Page Body : Style","Page Body : Style"
"Page padding","Page padding"
"page padding","page padding"
"Page size","Page size"
"Page template :","Page template :"
"Page title : Color","Page title : Color"
"Page title : Font","Page title : Font"
"Page title : Size","Page title : Size"
"Page title : Style","Page title : Style"
"Paid Date","Paid Date"
"Paid Date?","Paid Date?"
"Pallet 'go' weight","Pallet 'go' weight"
"Pallet' go' weight","Pallet' go' weight"
"Paper height","Paper height"
"Paper margins","Paper margins"
"Partially: lines top & bottom","Partially: lines top & bottom"
"Pattern text","Pattern text"
"Pattern to match :","Pattern to match :"
"Payment","Payment"
"Payment method?","Payment method?"
"PDF (Address Labels)","PDF (Address Labels)"
"PDF (Address Labels)?","PDF (Address Labels)?"
"PDF (CN22 Labels)","PDF (CN22 Labels)"
"PDF (CN22 Labels)?","PDF (CN22 Labels)?"
"PDF (Gift Message)","PDF (Gift Message)"
"PDF (Gift Message)?","PDF (Gift Message)?"
"PDF (Invoice & Packing Sheet)","PDF (Invoice & Packing Sheet)"
"PDF (Invoice and Packing Sheet)?","PDF (Invoice and Packing Sheet)?"
"PDF (Invoice)","PDF (Invoice)"
"PDF (Invoice)?","PDF (Invoice)?"
"PDF (Order-combined Picklist)","PDF (Order-combined Picklist)"
"PDF (Order-combined Picklist)?","PDF (Order-combined Picklist)?"
"PDF (Order-separated Picklist)","PDF (Order-separated Picklist)"
"PDF (Order-separated Picklist)?","PDF (Order-separated Picklist)?"
"PDF (Orders Summary)","PDF (Orders Summary)"
"PDF (Orders Summary)?","PDF (Orders Summary)?"
"PDF (Out-of-stock List)","PDF (Out-of-stock List)"
"PDF (Out-of-stock List)?","PDF (Out-of-stock List)?"
"PDF (Packing Sheet)","PDF (Packing Sheet)"
"PDF (Packing Sheet)?","PDF (Packing Sheet)?"
"PDF (Product-separated Picklist)","PDF (Product-separated Picklist)"
"PDF (Product-separated Picklist)?","PDF (Product-separated Picklist)?"
"PDF (Trolleybox Picklist)","PDF (Trolleybox Picklist)"
"PDF (Trolleybox Picklist)?","PDF (Trolleybox Picklist)?"
"PDF (Zebra Labels)","PDF (Zebra Labels)"
"PDF (Zebra Labels)?","PDF (Zebra Labels)?"
"PDF Address-label Sheet","PDF Address-label Sheet"
"PDF Gift Message","PDF Gift Message"
"PDF Invoice","PDF Invoice"
"PDF Invoice &amp; Packing Sheet' Sort","PDF Invoice &amp; Packing Sheet' Sort"
"PDF Letter","PDF Letter"
"PDF Order-combined Picklist","PDF Order-combined Picklist"
"PDF Order-separated Picklist","PDF Order-separated Picklist"
"PDF Orders Summary","PDF Orders Summary"
"PDF Packing Sheet","PDF Packing Sheet"
"PDF Packing Sheet + Invoice","PDF Packing Sheet + Invoice"
"PDF page size","PDF page size"
"PDF Product-separated Picklist","PDF Product-separated Picklist"
"PDF Zebra Label","PDF Zebra Label"
"PDF/CSV (Out-of-stock List)","PDF/CSV (Out-of-stock List)"
"PDF/CSV Out-of-stock List","PDF/CSV Out-of-stock List"
"PDF/CSV Out-of-stock List Options","PDF/CSV Out-of-stock List Options"
"Pick Lists only","Pick Lists only"
"pickPack","pickPack"
"pickPack Validation Key","pickPack Validation Key"
"Pickup Date","Pickup Date"
"Pickup Store Address","Pickup Store Address"
"Pickup Store Email","Pickup Store Email"
"Pickup Store ID","Pickup Store ID"
"Pickup Store Phone","Pickup Store Phone"
"Pickup Time","Pickup Time"
"Position","Position"
"Position custom text box","Position custom text box"
"Position of custom attributes","Position of custom attributes"
"Position of notes :","Position of notes :"
"Position of shelving info","Position of shelving info"
"Position the addresses exactly - for integrated labels","Position the addresses exactly - for integrated labels"
"Position the message box exactly","Position the message box exactly"
"Positionable box position","Positionable box position"
"Pre-cells","Pre-cells"
"Price column title","Price column title"
"Price position","Price position"
"Price X-pos.","Price X-pos."
"Prices","Prices"
"Prices converted from","Prices converted from"
"Print All?","Print All?"
"Print barcode in separate line?","Print barcode in separate line?"
"Print Condition","Print Condition"
"Print Credit Memos?","Print Credit Memos?"
"Print Invoices?","Print Invoices?"
"Print orders once only?","Print orders once only?"
"Print Packingslips?","Print Packingslips?"
"Print products label after address label?","Print products label after address label?"
"Print resolution","Print resolution"
"Print Shipping Labels?","Print Shipping Labels?"
"Print supplier attribute?","Print supplier attribute?"
"Priority of custom attribute grouping","Priority of custom attribute grouping"
"Process date?","Process date?"
"Process orders that include out-of-stock items?","Process orders that include out-of-stock items?"
"Processing schedule","Processing schedule"
"Product Category Label","Product Category Label"
"Product discount title","Product discount title"
"Product discount title?","Product discount title?"
"Product gift message xpos","Product gift message xpos"
"Product id below barcode font-size","Product id below barcode font-size"
"Product images?","Product images?"
"Product line nudge","Product line nudge"
"Product line total title","Product line total title"
"Product line total title?","Product line total title?"
"Product list sort direction :","Product list sort direction :"
"Product list titlebar padding bot","Product list titlebar padding bot"
"Product list titlebar padding top","Product list titlebar padding top"
"Product Name","Product Name"
"Product name position","Product name position"
"Product name X-pos.","Product name X-pos."
"Product name?","Product name?"
"Product names or attributes contain non-roman characters?","Product names or attributes contain non-roman characters?"
"Product Options : Size","Product Options : Size"
"Product options?","Product options?"
"Product Price x","Product Price x"
"Product SKU barcode?","Product SKU barcode?"
"Product SKU below barcode font-size","Product SKU below barcode font-size"
"Product SKU below barcode?","Product SKU below barcode?"
"Product weight?","Product weight?"
"Product-price Multiplier","Product-price Multiplier"
"Pull from custom attribute","Pull from custom attribute"
"Purchase order #?","Purchase order #?"
"Put in separate column","Put in separate column"
"Puts in total weight, shipping carrier, payment method","Puts in total weight, shipping carrier, payment method"
"q(Qty left to ship), s(Qty shipped), o(Qty ordered)","q(Qty left to ship), s(Qty shipped), o(Qty ordered)"
"Qty column title","Qty column title"
"Qty invoiced","Qty invoiced"
"Qty left to ship","Qty left to ship"
"Qty X-pos.","Qty X-pos."
"Quote all values in CSV exports?","Quote all values in CSV exports?"
"Recalculate","Recalculate"
"Recommend for long SKU","Recommend for long SKU"
"Reformat address?","Reformat address?"
"Reformat?","Reformat?"
"Regular","Regular"
"Remove accents from letters in address?","Remove accents from letters in address?"
"Remove product tax from subtotal?","Remove product tax from subtotal?"
"Remove shipping tax from","Remove shipping tax from"
"Remove shipping tax from subtotal?","Remove shipping tax from subtotal?"
"Remove shipping tax from tax","Remove shipping tax from tax"
"Repeat gift message?","Repeat gift message?"
"Replace Default ERP Invoice with pickPacks?","Replace Default ERP Invoice with pickPacks?"
"Replace Default ERP Packing Sheet with the one from pickPack?","Replace Default ERP Packing Sheet with the one from pickPack?"
"Reset","Reset"
"Return address","Return address"
"return address - Default","return address - Default"
"return address - Group 1","return address - Group 1"
"return address - Group 2","return address - Group 2"
"return address - Group 3","return address - Group 3"
"Return Address Label : Color","Return Address Label : Color"
"Return Address Label : Font","Return Address Label : Font"
"Return Address Label : Size","Return Address Label : Size"
"Return Address Label : Style","Return Address Label : Style"
"Return address text","Return address text"
"Right","Right"
"Right Margin X","Right Margin X"
"Rotate <b>autoCN22</b> page?","Rotate <b>autoCN22</b> page?"
"Rotate entire label?","Rotate entire label?"
"Rotate label?","Rotate label?"
"Rotate Product list","Rotate Product list"
"Rotate return address?","Rotate return address?"
"Rotate?","Rotate?"
"Round cost by ? decimal places","Round cost by ? decimal places"
"Round custom attribute numbers?","Round custom attribute numbers?"
"Round weight by ? decimal places","Round weight by ? decimal places"
"Rounding to 2 decimals can work well for price display.<br /><i>Default: No</i>","Rounding to 2 decimals can work well for price display.<br /><i>Default: No</i>"
"Rule 1?","Rule 1?"
"Rule 2?","Rule 2?"
"Rules are processed in order from low to high priority numbers.<br/>","Rules are processed in order from low to high priority numbers.<br/>"
"Scale Shipping Labels","Scale Shipping Labels"
"Seeing tofu : <b style="font-size:200%;font-weight:100;display:inline;position:relative;top:5px;">&#9647;</b>?","Seeing tofu : <b style="font-size:200%;font-weight:100;display:inline;position:relative;top:5px;">&#9647;</b>?"
"Select Order Attribute To Update","Select Order Attribute To Update"
"Separate multiple matches by comma.'","Separate multiple matches by comma.'"
"Seperator 1?","Seperator 1?"
"Seperator 2?","Seperator 2?"
"Server Name","Server Name"
"Set in 'Shipping Labels' section","Set in 'Shipping Labels' section"
"Set in 'Shipping Labels' section<br />Enable this to show eg. Royal Mail PPI labels","Set in 'Shipping Labels' section<br />Enable this to show eg. Royal Mail PPI labels"
"Set Internal Printed Flag?","Set Internal Printed Flag?"
"Set the currency symbol","Set the currency symbol"
"Set to Low to keep filesize low (but background image blurred), set to High to get a sharp background (and larger filesize)","Set to Low to keep filesize low (but background image blurred), set to High to get a sharp background (and larger filesize)"
"Settings File","Settings File"
"Shelving attribute","Shelving attribute"
"Shelving position","Shelving position"
"Shelving Xpos","Shelving Xpos"
"Shift Bundle Children Xpos","Shift Bundle Children Xpos"
"Ship Date","Ship Date"
"shipEasy Connection","shipEasy Connection"
"shipEasy Connection","shipEasy Connection"
"shipEasy flag column #","shipEasy flag column #"
"shipEasy flag value?","shipEasy flag value?"
"Shipping Address","Shipping Address"
"Shipping address padding","Shipping address padding"
"Shipping address phone?","Shipping address phone?"
"Shipping address title","Shipping address title"
"Shipping Date?","Shipping Date?"
"Shipping Image #1","Shipping Image #1"
"Shipping Image #2","Shipping Image #2"
"Shipping Image #3","Shipping Image #3"
"Shipping Labels","Shipping Labels"
"Shipping Method (Default)","Shipping Method (Default)"
"Shipping method?","Shipping method?"
"Shipping options?","Shipping options?"
"Shipping Type","Shipping Type"
"Shipping/Billing Title : Style","Shipping/Billing Title : Style"
"Shipping/Billing title position","Shipping/Billing title position"
"Show","Show"
"Show 'Allowance'?","Show 'Allowance'?"
"Show 'Message B' for this group :","Show 'Message B' for this group :"
"Show 'Message B' for this group :","Show 'Message B' for this group :"
"Show 'Packed 2 by' note?","Show 'Packed 2 by' note?"
"Show 'Packed by' note?","Show 'Packed by' note?"
"Show 'Packed by' note?","Show 'Packed by' note?"
"Show 'total item count'?","Show 'total item count'?"
"Show 'total order count'?","Show 'total order count'?"
"Show 'total paid'?","Show 'total paid'?"
"Show 'total shipping paid'?","Show 'total shipping paid'?"
"Show 'Total Taxed Product Value'?","Show 'Total Taxed Product Value'?"
"Show 'Total UnTaxed Product Value'?","Show 'Total UnTaxed Product Value'?"
"Show #Order or #Invoice","Show #Order or #Invoice"
"Show 0 qty items?","Show 0 qty items?"
"Show 2nd attribute?","Show 2nd attribute?"
"Show 2nd order custom attribute?","Show 2nd order custom attribute?"
"Show 2nd Order ID?","Show 2nd Order ID?"
"Show 2nd qrcode?","Show 2nd qrcode?"
"Show 2nd?","Show 2nd?"
"Show 3rd attribute?","Show 3rd attribute?"
"Show address in product label?","Show address in product label?"
"Show advanced options?","Show advanced options?"
"Show Aitoc Checkout Fields?","Show Aitoc Checkout Fields?"
"Show Amasty Order Attributes?","Show Amasty Order Attributes?"
"Show Amasty order delivery date?","Show Amasty order delivery date?"
"Show another attribute?","Show another attribute?"
"Show as Icon?","Show as Icon?"
"Show attribute titles?","Show attribute titles?"
"Show barcode SKU?","Show barcode SKU?"
"Show Base Currency values in Subtotals?","Show Base Currency values in Subtotals?"
"Show BetaBoxes?","Show BetaBoxes?"
"Show billing address at top?","Show billing address at top?"
"Show billing address?","Show billing address?"
"Show billing phone under shipping address ?","Show billing phone under shipping address ?"
"Show billing phone?","Show billing phone?"
"Show Box 1?","Show Box 1?"
"Show Box 2?","Show Box 2?"
"Show Box 3?","Show Box 3?"
"Show box estimation?","Show box estimation?"
"Show brackets around tax?","Show brackets around tax?"
"Show bundle parent?","Show bundle parent?"
"Show bundle parents?","Show bundle parents?"
"Show bundle product children?","Show bundle product children?"
"Show column titles?","Show column titles?"
"Show cost subtotal?","Show cost subtotal?"
"Show Currency Exchange Rate in Subtotals?","Show Currency Exchange Rate in Subtotals?"
"Show custom attribute?","Show custom attribute?"
"Show custom barcode?","Show custom barcode?"
