"Default: 2<br />Eg. 21.6700 @ 0 = 22; @ 1 = 21.7; @ 2 = 21.67; @ -1 = 20","Par défaut: 2 <br /> Par exemple. 21,6700 @ 0 = 22; @ 1 = 21,7; @ 2 = 21,67; @ -1 = 20"
"Default: 200","Par défaut: 200"
"Default: 22pt (top/bottom), 30pt (left/right)","Par défaut: 22pt (haut / bas), 30pt (gauche / droite)"
"Default: 25","Valeur par défaut: 25"
"Default: 25 -->","Valeur par défaut: 25 ->"
"Default: 25, 25 (can leave one blank)","Valeur par défaut: 25, 25 (peut laisser un blanc)"
"Default: 250","Par défaut: 250"
"Default: 250, 100. Need to select [Yes] on "Show order gift message" or "Show product gift message".","Par défaut: 250, 100. Nécessité de sélectionner [Oui] sur "Afficher le message afin de cadeau" ou "message cadeau Afficher le produit"."
"Default: 250, 100. Need to select yes on "Show order gift message" or "Show product gift message"","Par défaut: 250, 100. Nécessité de sélectionner oui sur "message Afficher l'ordre de cadeau" ou "Afficher cadeau de produits message""
"Default: 250x182","Par défaut: 250x182"
"Default: 3","Par défaut: 3"
"Default: 350","Par défaut: 350"
"Default: 380","Par défaut: 380"
"Default: 40","Valeur par défaut: 40"
"Default: 400","Par défaut: 400"
"Default: 420","Par défaut: 420"
"Default: 450","Par défaut: 450"
"Default: 460","Par défaut: 460"
"Default: 475","Par défaut: 475"
"Default: 480","Par défaut: 480"
"Default: 50","Valeur par défaut: 50"
"Default: 500","Par défaut: 500"
"Default: 520","Par défaut: 520"
"Default: 5pt (top/bottom), 5pt (left/right)","Par défaut: 5pt (haut / bas), 5pt (gauche / droite)"
"Default: 5pt/5pt (top/bottom), 5pt/5pt (left/right)","Par défaut: 5pt (haut / bas) / 5pt, 5pt / 5pt (gauche / droite)"
"Default: 67","Valeur par défaut: 67"
"Default: 8","Par défaut: 8"
"Default: 80","Valeur par défaut: 80"
"Default: backordered","Par défaut: En rupture"
"Default: Bold","Par défaut: Gras"
"Default: center","Par défaut: centre"
"Default: Code128","Par défaut: Code128"
"Default: codes","Par défaut: codes"
"Default: Empty","Par défaut: Vide"
"Default: Grand Total","Par défaut: Grand total"
"Default: ID","Par défaut: ID"
"Default: ID -->","Par défaut: ID ->"
"Default: invoice_","Par défaut: invoice_"
"Default: invoice+packing-sheet_","Par défaut: facture + emballage-sheet_"
"Default: items","Par défaut: articles"
"Default: Left (if right, turn off barcodes, addresses; if full-width no company","Par défaut: Gauche (si droit, éteignez les codes-barres, des adresses, si pleine largeur aucune entreprise"
"Default: M j, Y . Format this according to www.php.net/date","Par défaut: M j, Y. Format ceci selon www.php.net/date"
"Default: Method B","Par défaut: Méthode B"
"Default: name","Valeur par défaut: nom"
"Default: order-combined_","Par défaut: order-combined_"
"Default: order-separated_","Par défaut: order-separated_"
"Default: out-of-stock-list_","Par défaut: out-of stock-list_"
"Default: packing-sheet_","Par défaut: emballage-sheet_"
"Default: Phone","Par défaut: Téléphone"
"Default: Phone -->","Par défaut: Téléphone ->"
"Default: product-separated_","Par défaut: produit separated_"
"Default: pt (top/bottom), pt (left/right)","Par défaut: pt (haut / bas), pt (gauche / droite)"
"Default: Qty","Par défaut: Qté"
"Default: Qty -->","Par défaut: Quantité ->"
"Default: Ship to:","Par défaut: Ship to:"
"Default: Shipping","Par défaut: Livraison"
"Default: Simple product name","Par défaut: nom du produit Simple"
"Default: Source","Par défaut: Source"
"Default: Subtotal","Par défaut: Sous-total"
"Default: tax","Par défaut: Taxe"
"Default: total","Valeur par défaut: au total"
"Default: USD","Par défaut: USD"
"Default: VAT Rateable","Par défaut: TVA Revenu cadastral"
"Default: warehouse","Par défaut: entrepôt"
"Default: Y_m_d . Format this according to www.php.net/date","Par défaut: Y_m_d. Format ceci selon www.php.net/date"
"Default: Zero-rated","Par défaut: détaxés"
"Default:7","Par défaut: 7"
"Default: No","Par défaut: Non"
"Default: Yes","Par défaut: Oui"
"Depends on your stock management system","Dépend de votre système de gestion des stocks"
"Descending","Descendant"
"Detailed CC info?","Détail info CC?"
"Dimensions","Dimensions"
"Dimensions : 'Label width' x 'Label height' @ 300dpi : non-interlaced and non-transparent .png","Dimensions: 'largeur de Label' x 'Label height' @ 300dpi: .png non-entrelacé et non-transparent"
"Dimensions 180<b style="color:red;">pt</b> x 120<b style="color:red;">pt</b> @ 300dpi : non-interlaced <b>and</b> non-transparent .png","Dimensions 180 <b style = "color: red;"> pt </ b> x 120 <b style = "color: red;"> pt </ b> @ 300dpi: non entrelacé <b> et </ b> .png non-transparent"
"Dimensions 540<b style="color:red;">pt</b>(A4)|562<b style="color:red;">pt</b>(US Letter) x 1-200<b style="color:red;">pt</b> @ 300dpi : non-interlaced <b>and</b> non-transparent .png","Dimensions 540 <b style = "color: red;"> pt </ b> (A4) | ​​562 <b style = "color: red;"> pt </ b> (Lettre US) x 1-200 <b style = "color: red;"> pt </ b> @ 300dpi: non entrelacé <b> et </ b> .png non-transparent"
"Dispatch Date?","Date d'envoi?"
"Don't count these custom option SKUs :","Ne comptez pas ces options personnalisées UGS:"
"Double-line spacing?","double interligne?"
"Double-up this barcode?","Double-up ce code à barres?"
"Drink Flag","Boisson Drapeau"
"E: ","E:"
"Eg. nudge it up off integrated labels","Par exemple. pousser vers le haut des étiquettes off intégrés"
"eg. put 'wholesale', then only wholesale customers will see 'Message B'","par exemple. mettre "de gros", seuls les clients de gros vont voir 'Message B'"
"eg. put your country, then only overseas orders will have country added","par exemple. mettre votre pays, seuls les commandes à l'étranger auront pays ajouté"
"Eg. shelving info","Par exemple. infos étagères"
"Email: Body","Email: Body"
"Email: Send To","Email: Envoyer à"
"Email: Sender","Email: Sender"
"Email: Subject","Sujet du courriel"
"Enable auto processing?","Activer le traitement automatique?"
"Enter your license key here","Entrez votre clé de licence ici"
"Exactly position shipping detail (eg. for envelope window)","Exactement détail d'expédition de position (par ex. Pour la fenêtre de l'enveloppe)"
"Exactly position top address (eg. for envelope window)","Exactement positionner dessus l'adresse (par exemple. Pour fenêtre de l'enveloppe)"
"Export","Exportation"
"Export: Path","Export: Path"
"Extra attribute position","Position de l'attribut supplémentaire"
"F: ","F:"
"File Path","Chemin du fichier"
"Fill Bars?","Remplissez Bars?"
"Fill bkg comments box ?","Remplissez commentaires BKG boîte?"
"Fill columns titlebar?","Remplissez les colonnes titlebar?"
"Filter again?","Filtrer à nouveau?"
"Filter by supplier?","Filtrer par le fournisseur?"
"Filter items again?","Filtrer les articles à nouveau?"
"Filter items by status?","Filtrer les éléments par statut?"
"Filter items?","Filtrer les articles?"
"Filter order notes?","ordre de filtre notes?"
"Filter out some options?","Filtrer les quelques options?"
"Filter out some?","Filtrez certains?"
"Filter out these attributes","Filtrez ces attributs"
"Filter out these custom option SKUs :","Filtre ces options personnalisé UGS:"
"Filter shipped items?","Filtrer les articles expédiés?"
"Filter text","Texte du filtre"
"Filter text (don't show notes containg this text)","Texte du filtre (ne pas afficher les notes containg ce texte)"
"Filter?","Filtre?"
"Filter/Split which PDFs?","Filtre / de Split qui PDF?"
"Filters: Order-separated PDFs, Order-combined PDFs","Filtres: Commander séparés PDF, PDF Order-combinés"
"First Name","Prénom"
"First order starts at","Première commande commence à"
"Fix Subtotals to page base","Correction des sous-totaux à la page de base"
"Flat-address font size","Flat-address font size"
"Font","Police de caractère"
"Font size","Taille de police"
"Font size (Product Lines)","Taille de la police (Lignes de produits)"
"Font size (Return address)","Taille de la police (adresse de retour)"
"Font size (Shipping address)","Taille de la police (adresse de livraison)"
"For all customer group types","Pour tous les types de groupes de clients"
"For any customer group containing filter word","Pour un mot de filtre groupe de clients contenant"
"For configurable products, show:","Pour les produits configurables, show:"
"For custom minimum stock levels for specific SKUs, set like this:","Pour mesure des niveaux minimum d'achat d'actions pour références spécifiques, définies comme suit:"
"For full-page sharp backgrounds, upload images with dimensions  595<b style="color:red;">pt</b> x 842<b style="color:red;">pt</b> (A4), or 612<b style="color:red;">pt</b> x 792<b style="color:red;">pt</b> (Letter)","Pour pleine page milieux pointus, télécharger des images avec des dimensions 595 <b style = "color: red;"> pt </ b> x 842 <b style = "color: red;"> pt </ b> (A4), ou 612 <b style = "color: red;"> pt </ b> x 792 <b style = "color: red;"> pt </ b> (Lettre)"
"For Internal Print Flags use "0" to avoid duplicate printing","Pour internes Drapeaux d'impression utiliser "0" pour éviter d'imprimer en double"
"Force gift message font?","cadeau force message de la police?"
"Format product options?","Options Format du produit?"
"Format product?","Format produit?"
"FTP host","hôte FTP"
"FTP password","mot de passe FTP"
"FTP port","port FTP"
"FTP remote path","FTP chemin d'accès distant"
"FTP user","utilisateur FTP"
"Full height of each label (default 168pt)","Hauteur totale de chaque étiquette (168pt par défaut)"
"Full height of each label (default 432pt)","Hauteur totale de chaque étiquette (432pt par défaut)"
"Full Page Width","Pleine largeur page"
"Full width of each label (default 190pt)","pleine largeur de chaque étiquette (190pt par défaut)"
"Full width of each label (default 288pt)","pleine largeur de chaque étiquette (288pt par défaut)"
"Gallery Images (Max 2)","Galerie Images (Max 2)"
"General : CSV","Général: CSV"
"General : PDF","Général: PDF"
"General Options","Options générales"
"Germany CN22 Label Image","Allemagne CN22 Label Image"
"Gift card","Carte cadeau"
"Gift message","message de cadeau"
"Gift Message : Background Color","Message cadeau: Couleur de fond"
"Gift Message : Color","Message Cadeau: Couleur"
"Gift Message : Font","Message cadeau: la police"
"Gift Message : Size","Message cadeau: Taille"
"Gift Message : Style","Message cadeau: style"
"Gift wrap","Papier cadeau"
"Goes at page base - good for integrated labels","Va à la page de base - bonne pour les étiquettes intégrées"
"Goes at page base - handy for QC","Va à la page de base - pratique pour QC"
"Goes on the right of the header logo","Va sur la droite du logo d'en-tête"
"Goes on the top-left of the page","Va sur la gauche en haut de la page"
"Good for 3-part integrated labels, eg. for peel-off address records","Bon pour les étiquettes intégrées 3 parties, par exemple. pour les enregistrements d'adresses détachables"
"Good for a footer image","Bon pour une image de bas de page"
"Good for integrated labels","Bon pour les étiquettes intégrées"
"Good for tax numbers, return instructions","Bon pour les numéros d'impôt, les instructions de retour"
"Good for things like tear-off labels, or adding to the return address abel to make it a 'Returns Label'","Bon pour des choses comme des étiquettes détachables, ou en ajoutant à l'adresse de retour abel pour en faire un 'retour Label'"
"Grand Total (from Magento)?","Grand total (de Magento)?"
"Grey out products from other suppliers","Gris sur les produits d'autres fournisseurs"
"Group by Category?","Groupe par catégorie?"
"Group With Other Prints","Groupe avec d'autres Prints"
"Header logo","logo Header"
"Hide if gift order?","Hide si l'ordre de cadeau?"
"Hide prices if a gift order?","Cacher les prix si un ordre de cadeau?"
"Hide product option labels?","option de produit Masquer les étiquettes?"
"Hide products from other suppliers","Masquer les produits d'autres fournisseurs"
"Hide Shipping Method for Store-Pickup orders?","Hide Méthode d'expédition pour les commandes de magasins-Ramassage?"
"Hide supplier attribute column?","Masquer le fournisseur attribut colonne?"
"Hide these groups :","Cacher ces groupes:"
"Hide this 'country name'","Cachez ce "nom du pays '"
"Hide this 'country name' :","Cachez ce "nom du pays":"
"Hide this' country name' :","Cachez ce "nom du pays":"
"Hide Virtual and Downloadable products from PDFs?","Cacher les produits virtuels et téléchargeables à partir de fichiers PDF?"
"Hide zero discount value?","Masquer la valeur zéro de réduction?"
"Hide zero shipping value?","Cacher zéro valeur de l'expédition?"
"Hide zero tax value?","Cacher la valeur fiscale zéro?"
"High-res","Haute résolution"
"high-res/low-res?","haute résolution / basse résolution?"
"High/Low Resolution?","Haute / Basse Résolution?"
"Hold?","Tenir?"
"Holland CN22 Label Image","Hollande CN22 Label Image"
"Horizontal bars : Background Color","Les barres horizontales: Couleur de fond"
"Ie. if you want them listed together and not in separate columns","C'est à dire. si vous voulez qu'ils répertoriés ensemble et non pas dans des colonnes séparées"
"If 'Yes' this won't include items which have been marked as shipped.","Si oui ce ne sera pas inclure des éléments qui ont été marqués comme expédiés."
"If child image missing, show parent?","Si l'image de l'enfant disparu, montrer parent?"
"If set to Yes, after an order has been printed, you can only re-print it from inside the Order Detail page.<br />The aim is to avoid shipping the same order multiple times by mistake.","Si la valeur Oui, après qu'une ordonnance a été imprimée, vous ne pouvez ré-imprimer à partir de l'intérieur de la page Ordre de détail. <br /> L'objectif est d'éviter d'expédier le même ordre plusieurs fois par erreur."
"If supplier 'logged in', do what with other suppliers products?","Si le fournisseur 'connecté', faire ce que les autres produits de fournisseurs?"
"If you get long addresses that spill over the edge of your label, set this number to force a linebreak","Si vous obtenez de longues adresses qui débordent sur le bord de votre étiquette, réglez ce nombre pour forcer un saut de ligne"
"If you ship a lot of single items, this can help alert your shipping staff that","Si vous expédiez beaucoup d'éléments simples, cela peut aider à alerter votre personnel d'expédition"
"If you ship a lot of single items, this can help alert your shipping staff that there's more than one!","Si vous expédiez beaucoup d'éléments simples, cela peut aider à alerter votre personnel d'expédition, il y a plus d'un!"
"If you're using shipEasy, and have setup any of the 3 custom flag columns, you can show the value.","Si vous utilisez shipEasy et avez configuré l'une des colonnes du pavillon 3 personnalisés, vous pouvez afficher la valeur."
"Image behind return address?","Image derrière l'adresse de retour?"
"Image behind ship address?","Image derrière l'adresse de bateau?"
"Image border color","couleur de la bordure de l'image"
"Image file","Fichier d'image"
"Image nudge","image nudge"
"Image position nudge","Position de l'image nudge"
"Images column title","Titre Images de colonne"
"Import","Importer"
"In positionable box (handy for tear-off labels)","Dans la boîte de positionnable (pratique pour les étiquettes détachables)"
"Incl.","Incl."
"Include customer phone in addresses?","Inclure téléphone du client dans les adresses?"
"Include discount?","Inclure rabais?"
"Include discounts in product line price","Inclure des réductions dans la fiche produit prix en ligne"
"Include Order ID in filename for single page print?","Inclure Numéro de commande dans le nom de fichier pour une seule page imprimée?"
"Include Order ID in filename for single page prints?","Inclure Numéro de commande dans le nom de fichier pour les impressions d'une seule page?"
"Include order notes?","Inclure ordre des notes?"
"Include shipping country in addresses?","Inclure pays de livraison dans les adresses?"
"Include tax in 'Shipping'?","Inclure l'impôt dans 'Shipping'?"
"Include Tax in Price?","Inclure la taxe dans le prix?"
"Include Tax in Shipping Price?","Inclure la taxe dans le prix d'expédition?"
"Include tax in value?","Inclure la taxe de la valeur?"
"Include tax?","Inclure l'impôt?"
"Installation Server","Serveur d'installation"
"Invert some of the title colors...","Inversez certaines des couleurs de titre ..."
"Invoice Address","Adresse de facturation"
"Invoice Date","date de la facture"
"Invoice ID?","Invoice ID?"
"Invoice Number","Numéro de facture"
"Invoice Options","Options de facturation"
"Invoiced Date","date de facturé"
"Is this included in the Subtotal?","Est-ce inclus dans le Sous-total?"
"Italic","Italique"
"Item Count","Nombre d'éléments"
"Items column title","Articles titre de la colonne"
"Items count?","Articles comptent?"
"Label","Étiquette"
"Label height","Hauteur d'étiquette"
"Label margins","marges d'étiquetage"
"Label Nudge","Étiquette Nudge"
"Label padding","Étiquette padding"
"Label width","Largeur de l'étiquette"
"Layout template","modèle Disposition"
"License","Licence"
"License Key","Clé de licence"
"Line above fixed footer image?","Ligne d'image fixe de bas de page ci-dessus?"
"Line widths","largeurs de ligne"
"Lock image to page base?","Verrouiller l'image à la page de base?"
"Logo position","Logo Position"
"Low-res","Basse résolution"
"Magento Order ID","Magento Numéro de commande"
"Main Image","image principale"
"Makes gift orders a bit happier-looking by adding a special image on the message box.","Fait cadeau commandes un peu plus heureux prospectifs en ajoutant une image spéciale sur la boîte de message."
"Manual description 1","Description Manuel 1"
"Margin (from right)","Marge (de droite)"
"Margin (from right) for flat-address","Marge (de droite) pour plate-adresse"
"Marketplace Order ID","Marché Numéro de commande"
"Match shipping description :","Associez Description expédition:"
"Match text:","texte de match:"
"Max address width (pt)","largeur d'adresse Max (pt)"
"Max dimensions","dimensions maxi"
"Max weight per box","Poids max par boîte"
"Max width","largeur maximale"
"Messages","messages"
"Middle of page","Moyen de page"
"Min. weight to hide shipment method and put 'Pallet'","Min. poids pour cacher la méthode d'expédition et de mettre 'Pallet'"
"Minimum stock qty","Stock Qté minimum"
"Moogento","Moogento"
"Moogento pickPack","Moogento pickPack"
"Moogento pickPack : CSV (Order-combined Products)","Moogento pickPack: CSV (commande combinée Produits)"
"Moogento pickPack : CSV (Order-separated Products)","Moogento pickPack: CSV (commande séparée Produits)"
"Moogento pickPack : CSV (Orders)","Moogento pickPack: CSV (commandes)"
"Moogento pickPack : CSV/XML (Cargo Manifest)","Moogento pickPack: CSV / XML (Cargo Manifest)"
"Moogento pickPack : PDF (Address Labels)","Moogento pickPack: PDF (Etiquettes d'adresse)"
"Moogento pickPack : PDF (CN22 Labels)","Moogento pickPack: PDF (CN22 Labels)"
"Moogento pickPack : PDF (Gift Message)","Moogento pickPack: PDF (Message cadeau)"
"Moogento pickPack : PDF (Invoice and Packing Sheet)","Moogento pickPack: PDF (Facture et emballage Feuille)"
"Moogento pickPack : PDF (Invoice)","Moogento pickPack: PDF (facture)"
"Moogento pickPack : PDF (Order-combined Picklist)","Moogento pickPack: PDF (commande combinée Picklist)"
"Moogento pickPack : PDF (Order-separated Picklist)","Moogento pickPack: PDF (Picklist commande séparée)"
"Moogento pickPack : PDF (Orders Summary)","Moogento pickPack: PDF (commandes Résumé)"
"Moogento pickPack : PDF (Packing Sheet)","Moogento pickPack: PDF (Emballage Sheet)"
"Moogento pickPack : PDF (Product-separated Picklist)","Moogento pickPack: PDF (produit séparé Picklist)"
"Moogento pickPack : PDF (Troylleybox Picklist)","Moogento pickPack: PDF (Troylleybox Picklist)"
"Moogento pickPack : PDF (Zebra Labels)","Moogento pickPack: PDF (Zebra Labels)"
"Moogento pickPack : PDF/CSV (Out-of-stock List)","Moogento pickPack: PDF / CSV (Out-of stock List)"
"Multiplier Attribute","Attribut multiplicateur"
"Multiplies product price by set multiplication factor. Eg. use to show product price limit for substitutions in pick","Multiplie prix du produit par le facteur de multiplication ensemble. Par exemple. utiliser pour montrer le produit limite de prix pour les substitutions en choix"
"Multiplies product price by set multiplication factor.<br />Eg. use to show product price limit for substitutions in pick","Multiplie prix du produit par le facteur de multiplication ensemble. <br /> Par exemple. utiliser pour montrer le produit limite de prix pour les substitutions en choix"
"Multiply prices by attribute?","Multiplier les prix par attribut?"
"Name from Order","Nom de l'ordonnance"
"Name from Product > Default Store","Nom du produit> Default Store"
"Name from Product > Order Store *Default*","Nom du produit> Magasin * Par défaut *"
"Name from Product > Specific Store","Nom du produit> Magasin spécifique"
"New page per order?","Nouvelle page par commande?"
"New PDF per name?","Nouveau PDF par nom?"
"No","Non"
"No (default)","Non (par défaut)"
"No of Items per page","Aucun des objets par page"
"No, include all items in order","Non, inclure tous les éléments dans l'ordre"
"No, include it in the product price","Non, l'inclure dans le prix du produit"
"No, include it in the product price (but also show a tax subtotal summary)","Non, l'inclure dans le prix du produit (mais aussi montrer un résumé par rapport au montant de la taxe)"
"No, move other items to new line (+ keep linebreaks)","Non, déplacer d'autres éléments à la nouvelle ligne (+ garder linebreaks)"
"No, without Tax","Non, sans impôt"
"None","Aucun"
"Normal' Dimensions:  269<b style="color:red;">pt</b> x 41<b style="color:red;">pt</b> @ 300dpi<br />","'Dimensions normales: 269 <b style = "color: red;"> pt </ b> x 41 <b style = "color: red;"> pt </ b> @ 300dpi <br />"
"Not recommended... Use at your own risk...","Non recommandé ... A utiliser à vos risques et périls ..."
"Nudge","Coup de coude"
"Nudge 'Packed 2 by' note","Nudge 'Emballé 2 par "note"
"Nudge 'Packed by' text","Nudge 'Emballé par' text"
"Nudge <b>autoCN22</b> label","Nudge <b> autoCN22 </ b> étiquette"
"Nudge 2nd address","Nudge 2e adresse"
"Nudge 2nd barcode","Nudge 2e code à barres"
"Nudge 2nd custom title","Nudge 2ème titre personnalisé"
"Nudge 2nd image","Nudge 2ème photo"
"Nudge address","adresse Nudge"
"Nudge background image","background image Nudge"
"Nudge barcode","Nudge code à barres"
"Nudge CN22 label","Nudge étiquette CN22"
"Nudge company address","adresse de la société Nudge"
"Nudge details","Nudge détails"
"Nudge entire label","Nudge toute l'étiquette"
"Nudge fixed image","Décaler l'image fixe"
"Nudge flat-address","Nudge plate-adresse"
"Nudge gift message","message cadeau Nudge"
"Nudge image","Image Nudge"
"Nudge label image","image de l'étiquette Nudge"
"Nudge logo","logo Nudge"
"Nudge Order ID","Nudge Numéro de commande"
"Nudge Order ID barcode","Nudge Numéro de commande code à barres"
"Nudge order notes","Nudge ordre des notes"
"Nudge product line","ligne de produits Nudge"
"Nudge qr-code (1)","Nudge qr-code (1)"
"Nudge qr-code (2)","Nudge qr-code (2)"
"Nudge return address","adresse de retour Nudge"
"Nudge return label","étiquette de retour Nudge"
"Nudge Rotated Product List","Nudge Liste Rotated produit"
"Nudge shelving","Nudge rayonnages"
"Nudge shipping address","Nudge adresse de livraison"
"Nudge shipping address only","Nudge adresse de livraison seulement"
"Nudge supplier attribute","attribut fournisseur Nudge"
"Nudge title","Nudge titre"
"Nudge tracking barcode","Nudge code à barres de suivi"
"Nudge tracking number","Décaler le numéro de suivi"
"Nudge Zipcode barcode","Nudge NPA code à barres"
"Nudge' Packed by' note","Nudge 'Emballé par "note"
"Number product list?","liste des produits Nombre?"
"Only print once?","Seulement imprimer une fois?"
"Only process orders matching shipEasy attribute?","Seuls les processus commandes correspondant à l'attribut shipEasy?"
"Operand?","Opérande?"
"Order Attribute","Ordre Attribut"
"Order attribute code","Code de commande d'attribut"
"Order attribute code:","Code de commande d'attribut:"
"Order Attribute Value","Commande Attribut Valeur"
"Order Comments","Commander Commentaires"
"Order custom attribute?","Commandez attribut personnalisé?"
"Order date","Date de commande"
"Order date X-pos.","Date de la commande X-pos."
"Order Date?","Date de commande?"
"Order ID (Footer) X-pos.","ID de commande (pied de page) X-pos."
"Order ID X-pos.","Numéro de commande X-pos."
"Order ID?","Numéro de commande?"
"Order of subtotals","Ordre du sous-totaux"
"Order Source","Ordre Source"
"Order Source?","Commandez Source?"
"Order-combined Pick List Options","Ordre combiné liste de sélection d'options"
"Order-separated Pick List Options","Ordre séparés liste de sélection d'options"
"Orders with In Stock Items Only","Commandes avec En Stock Articles Seuls"
"Others?","Autres?"
"Output as PDF or CSV?","Sortie au format PDF ou CSV?"
"Output Excel XML file (instead of CSV)","Sortie fichier XML Excel (au lieu de CSV)"
"Output Filenames","sortie Filenames"
"Output only these suppliers (Hide/Grey-out others)","Sortie seulement ces fournisseurs (Masquer / gris-out autres)"
"Output only this supplier (Hide/Grey-out others) . . . Leave blank to auto-split all suppliers","Sortie uniquement ce fournisseur (Masquer / Grey-out autres). . . Laissez vide pour auto-split tous les fournisseurs"
"Override 'Minimum stock qty'","Override 'stock minimal qté'"
"Override default address formatting?","Remplacer le formatage d'adresses par défaut?"
"Override default address layout?","Remplacer la mise en page d'adresse par défaut?"
"Override filter notes messages","filtre Override note messages"
"Override stock qty output with location-specific stock?","Remplacer stocks sortie qté spécifiques en matière de stock?"
"Override' Minimum stock qty'","Override 'stock minimal qté'"
"Packing  Sheet Products : Separating Vertical Line Color","Emballage produits de tôle: séparation verticale Color Line"
"Packing Sheet Options","Options d'emballage Feuille"
"Packing Sheet Products : Separating Line Color","Emballage produits de tôle: Séparation Couleur de ligne"
"Packing Sheet Products : Separating Vertical Line Color","Emballage produits de tôle: séparation verticale Color Line"
"Padding","Rembourrage"
"Page 1 Product-lines cutoff Y-pos","Page 1 produit des lignes de coupure Y-pos"
"Page 1 products cutoff position","Page 1 produits position de coupure"
"Page Body : Color","Page Body: Couleur"
"Page Body : Font","Page Body: Font"
"Page Body : Size","Page Body: Taille"
"Page Body : Style","Page Body: style"
"Page padding","page padding"
"page padding","Page padding"
"Page size","Taille de la page"
"Page template :","Modèle de page:"
"Page title : Color","Titre de la page: Couleur"
"Page title : Font","Titre de la page: la police"
"Page title : Size","Titre de la page: Taille"
"Page title : Style","Titre de la page: style"
"Paid Date","La date de paiement"
"Paid Date?","La date de paiement?"
"Pallet 'go' weight","Palette 'go' poids"
"Pallet' go' weight","Palette 'go' poids"
"Paper height","hauteur de papier"
"Paper margins","marges de papier"
"Partially: lines top & bottom","Partiellement: lignes haut et en bas"
"Pattern text","texte Pattern"
"Pattern to match :","Motif au match:"
"Payment","Paiement"
"Payment method?","Mode de paiement?"
"PDF (Address Labels)","PDF (Etiquettes d'adresse)"
"PDF (Address Labels)?","PDF (Etiquettes d'adresse)?"
"PDF (CN22 Labels)","PDF (CN22 Labels)"
"PDF (CN22 Labels)?","PDF (CN22 étiquettes)?"
"PDF (Gift Message)","PDF (Message cadeau)"
"PDF (Gift Message)?","PDF (Message cadeau)?"
"PDF (Invoice & Packing Sheet)","PDF (facture et emballage Sheet)"
"PDF (Invoice and Packing Sheet)?","PDF (facture et emballage Sheet)?"
"PDF (Invoice)","PDF (facture)"
"PDF (Invoice)?","PDF (facture)?"
"PDF (Order-combined Picklist)","PDF (commande combinée Picklist)"
"PDF (Order-combined Picklist)?","PDF (commande combinée Picklist)?"
"PDF (Order-separated Picklist)","PDF (Picklist commande séparée)"
"PDF (Order-separated Picklist)?","PDF (Picklist commande séparée)?"
"PDF (Orders Summary)","PDF (commandes Résumé)"
"PDF (Orders Summary)?","PDF (commandes Résumé)?"
"PDF (Out-of-stock List)","PDF (Out-of stock List)"
"PDF (Out-of-stock List)?","PDF (Out-of stock List)?"
"PDF (Packing Sheet)","PDF (Emballage Sheet)"
"PDF (Packing Sheet)?","PDF (emballage Sheet)?"
"PDF (Product-separated Picklist)","PDF (produit séparé Picklist)"
"PDF (Product-separated Picklist)?","PDF (Picklist produit séparé)?"
"PDF (Trolleybox Picklist)","PDF (Trolleybox Picklist)"
"PDF (Trolleybox Picklist)?","PDF (Trolleybox Picklist)?"
"PDF (Zebra Labels)","PDF (Zebra Labels)"
"PDF (Zebra Labels)?","PDF (Zebra étiquettes)?"
"PDF Address-label Sheet","PDF Adresse label Sheet"
"PDF Gift Message","Message PDF cadeau"
"PDF Invoice","PDF Invoice"
"PDF Invoice &amp; Packing Sheet' Sort","PDF Invoice & amp; Emballage Fiche 'Trier"
"PDF Letter","Lettre PDF"
"PDF Order-combined Picklist","PDF Ordre combiné Picklist"
"PDF Order-separated Picklist","Picklist PDF Commander séparés"
"PDF Orders Summary","Les commandes PDF Résumé"
"PDF Packing Sheet","PDF Emballage Sheet"
"PDF Packing Sheet + Invoice","PDF Emballage Feuille + Facture"
"PDF page size","taille de page PDF"
"PDF Product-separated Picklist","Picklist PDF séparés Produit"
"PDF Zebra Label","PDF Zebra Étiquette"
"PDF/CSV (Out-of-stock List)","PDF / CSV (Out-of stock List)"
"PDF/CSV Out-of-stock List","PDF / CSV hors stock Liste"
"PDF/CSV Out-of-stock List Options","PDF / CSV-Out de stock options de la liste"
"Pick Lists only","Choisissez Listes seulement"
"pickPack","pickPack"
"pickPack Validation Key","pickPack Validation Key"
"Pickup Date","Date de ramassage"
"Pickup Store Address","Ramassage Adresse du magasin"
"Pickup Store Email","Ramassage Store Email"
"Pickup Store ID","ID Ramassage de magasin"
"Pickup Store Phone","Ramassage magasin Téléphone"
"Pickup Time","Temps de ramassage"
"Position","Position"
"Position custom text box","personnalisé zone de texte Position"
"Position of custom attributes","Position des attributs personnalisés"
"Position of notes :","Position des notes:"
"Position of shelving info","Position de l'info étagères"
"Position the addresses exactly - for integrated labels","Placez les adresses exactement - pour les étiquettes intégrées"
"Position the message box exactly","Placez la boîte de message exactement"
"Positionable box position","position de la boîte Positionable"
"Pre-cells","Pré-cellules"
"Price column title","Prix ​​colonne titre"
"Price position","Position de prix"
"Price X-pos.","Prix ​​X-pos."
"Prices","prix"
"Prices converted from","Prix ​​converti à partir"
"Print All?","Imprimer tout?"
"Print barcode in separate line?","Imprimer code à barres en ligne distincte?"
"Print Condition","Imprimer Condition"
"Print Credit Memos?","Imprimer Credit Memos?"
"Print Invoices?","Imprimer des factures?"
"Print orders once only?","Les commandes d'impression une seule fois?"
